Time,T,A2C2HB*,C2H3O,N-A1C2H2,NAPHTHYNE,C6H5OH,OH,CH2*,C5H3,C2H3,N-C6H5,C-C6H4,C5H5O,CH3,C2H5,H2C4O,A4-,C2H6,A2C2H2,CO2,C5H2,A1C2H3*,HCO,C4H4,A3C2H2,C4H,A3-1,A3C2H,H2,A2C2HA*,A1C2H)2,L-C6H6,A1C2H-,A1-,N-C6H7,C-C6H7,A1C2H3,N-C4H3,P2,C6H8,CH2O,A3,C4H6,C3H2,CH2,P2-H,C3H3,H2O,P2-,I-C6H5,A3-4,AR,I-C6H7,I-A1C2H2,C6H2,A2R5,N2,C2H,A2C2HA,CH2CO,C4H612,C2H4,A4,C5H4OH,CH2OH,C2H2,H2O2,HCCOH,A2,O2,A2-2,HCCO,A1C2H,AC3H4,A1C2H*,A2C2H)2,C4H2,A2-1,PC3H4,L-C6H4,C6H5O,C,CH4,C5H5,HO2,C2O,CH3OH,M0,I-C4H5,C5H6,CO,CH3O,O,A1,thermalConductivity,C6H3,mu,I-C4H3,H,N-C4H5,C6H,A2R5-,C5H4O,CH,A2C2HB,U:0,U:1,U:2,Vorticity:0,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,,p,wdotA4,rho
0.0989276,1497.89,1.02884e-21,3.59859e-21,2.42903e-24,1.55338e-15,4.66732e-16,0.000130169,1.66886e-21,1.20384e-22,5.61278e-20,2.15628e-20,5.52812e-13,4.47392e-19,9.56137e-19,6.75e-24,1.57464e-16,-7.2962e-24,3.13397e-25,1.2479e-31,0.109142,1.49314e-19,1.82163e-24,9.6129e-14,3.2442e-16,2.52031e-33,4.70567e-21,1.62715e-20,3.01914e-25,6.24396e-07,1.08001e-21,7.5289e-18,8.13601e-20,1.20398e-18,4.41971e-15,3.72229e-27,1.62753e-22,1.21165e-23,8.47159e-18,3.5693e-16,5.8138e-27,3.39268e-16,1.37205e-19,4.09463e-18,3.72987e-20,1.06999e-19,2.12381e-25,5.053e-18,0.0431846,9.715e-17,4.55398e-21,2.05757e-20,5.33895e-43,3.72726e-28,6.7688e-24,6.20494e-17,1.59504e-22,0.744904,3.39392e-20,1.99526e-20,5.65032e-16,4.86356e-22,5.49246e-18,-1.9947e-23,1.94601e-18,4.35953e-22,9.5253e-16,6.48724e-08,1.34185e-15,2.48264e-18,0.103961,7.29144e-19,9.76841e-18,6.8062e-18,2.77792e-21,7.22859e-19,5.09691e-27,1.89173e-16,5.56685e-19,2.03336e-17,3.79229e-16,1.25456e-16,9.23104e-27,5.2095e-19,3.01336e-16,3.97603e-07,7.57022e-20,3.83463e-19,8.28765e+14,1.54765e-19,2.12643e-18,9.57522e-05,7.57142e-22,1.15469e-05,7.17646e-15,0.100569,5.38441e-18,5.48583e-05,7.21907e-18,3.44481e-08,3.75346e-18,9.75013e-21,1.67391e-22,4.48e-16,7.90993e-23,2.00126e-20,-0.000448253,0,2.14998,0,0,0,1,0,3.26478e-05,0,0.0638553,,100000,0,0.232181
0.099137,1492.63,1.02402e-21,3.67895e-21,2.46894e-24,1.5993e-15,4.78267e-16,0.000125646,1.65896e-21,1.07663e-22,5.67857e-20,2.1715e-20,5.67763e-13,4.60303e-19,9.68199e-19,6.89419e-24,1.60395e-16,-6.04531e-24,3.20613e-25,1.22802e-31,0.108537,1.42815e-19,1.84758e-24,8.92156e-14,3.32212e-16,2.50677e-33,4.62454e-21,1.61752e-20,3.02448e-25,5.91189e-07,1.07501e-21,7.70954e-18,8.23996e-20,1.22454e-18,4.51802e-15,3.71014e-27,1.65667e-22,1.23421e-23,8.56445e-18,3.67587e-16,5.83849e-27,3.11768e-16,1.36909e-19,4.18967e-18,3.73023e-20,1.07238e-19,2.16635e-25,5.15515e-18,0.0429597,9.96423e-17,4.49014e-21,2.04567e-20,5.31092e-43,3.61013e-28,6.88567e-24,6.20095e-17,1.58497e-22,0.745018,3.36793e-20,1.99355e-20,5.76168e-16,4.97941e-22,5.64009e-18,-1.65863e-23,2.00099e-18,4.30397e-22,9.75551e-16,6.46716e-08,1.37907e-15,2.49408e-18,0.104664,7.29614e-19,9.80836e-18,6.95392e-18,2.83943e-21,7.35218e-19,5.03019e-27,1.9214e-16,5.57784e-19,2.07871e-17,3.85347e-16,1.28701e-16,8.24954e-27,5.29958e-19,3.08947e-16,3.92049e-07,7.36551e-20,3.91383e-19,8.25278e+14,1.57594e-19,2.17398e-18,9.379e-05,7.64413e-22,1.10791e-05,7.3668e-15,0.100253,5.39414e-18,5.4736e-05,7.32598e-18,3.2299e-08,3.82329e-18,9.37646e-21,1.65467e-22,4.6159e-16,7.475e-23,1.99953e-20,-0.000440848,0,2.15413,0,0,0,1,0,3.25547e-05,0,0.0643056,,100000,0,0.232953
0.0993463,1487.42,1.01823e-21,3.75717e-21,2.50694e-24,1.64451e-15,4.89555e-16,0.000121211,1.64959e-21,9.57332e-23,5.74116e-20,2.18591e-20,5.82479e-13,4.73048e-19,9.79978e-19,7.03413e-24,1.63247e-16,-4.98811e-24,3.27653e-25,1.19884e-31,0.107938,1.36636e-19,1.87211e-24,8.25363e-14,3.39828e-16,2.49075e-33,4.54709e-21,1.6064e-20,3.0267e-25,5.58753e-07,1.06899e-21,7.88529e-18,8.34046e-20,1.24414e-18,4.61366e-15,3.6977e-27,1.68476e-22,1.25591e-23,8.65389e-18,3.78101e-16,5.86146e-27,2.8519e-16,1.36479e-19,4.28246e-18,3.73022e-20,1.07473e-19,2.20753e-25,5.25406e-18,0.042737,1.0208e-16,4.4286e-21,2.03187e-20,5.29691e-43,3.49805e-28,6.99731e-24,6.19659e-17,1.57074e-22,0.745132,3.34335e-20,1.98988e-20,5.87015e-16,5.09263e-22,5.78512e-18,-1.37349e-23,2.05517e-18,4.25126e-22,9.98177e-16,6.44729e-08,1.41579e-15,2.50319e-18,0.105359,7.294e-19,9.84647e-18,7.09694e-18,2.8993e-21,7.47005e-19,4.95935e-27,1.95016e-16,5.58364e-19,2.12283e-17,3.91271e-16,1.31883e-16,6.98485e-27,5.38807e-19,3.16407e-16,3.86589e-07,7.17032e-20,3.99141e-19,8.21831e+14,1.60325e-19,2.22025e-18,9.18724e-05,7.71489e-22,1.06225e-05,7.55375e-15,0.0999405,5.4029e-18,5.46151e-05,7.42857e-18,3.02105e-08,3.89074e-18,9.02076e-21,1.62851e-22,4.75025e-16,7.06494e-23,1.99583e-20,-0.000431014,0,2.15825,0,0,0,1,0,3.24635e-05,0,0.0647564,,100000,0,0.233717
0.0995555,1482.29,1.0114e-21,3.833e-21,2.5428e-24,1.68892e-15,5.00567e-16,0.000116872,1.64074e-21,8.46395e-23,5.80011e-20,2.19939e-20,5.96928e-13,4.85608e-19,9.91428e-19,7.16932e-24,1.66009e-16,-4.1132e-24,3.34498e-25,1.17496e-31,0.107345,1.30792e-19,1.89509e-24,7.61111e-14,3.47247e-16,2.47213e-33,4.47339e-21,1.59368e-20,3.02556e-25,5.27165e-07,1.06188e-21,8.05552e-18,8.437e-20,1.26267e-18,4.70631e-15,3.68481e-27,1.71169e-22,1.27667e-23,8.73938e-18,3.88453e-16,5.8824e-27,2.59616e-16,1.35907e-19,4.37274e-18,3.7297e-20,1.07701e-19,2.24718e-25,5.34934e-18,0.0425169,1.04458e-16,4.36937e-21,2.01605e-20,5.26888e-43,3.39127e-28,7.10311e-24,6.19163e-17,1.55701e-22,0.745243,3.32016e-20,1.9841e-20,5.97536e-16,5.20292e-22,5.92725e-18,-1.13658e-23,2.10847e-18,4.2015e-22,1.02036e-15,6.42763e-08,1.45195e-15,2.50978e-18,0.106047,7.28452e-19,9.88228e-18,7.23469e-18,2.95734e-21,7.58154e-19,4.88416e-27,1.97788e-16,5.58385e-19,2.16557e-17,3.96975e-16,1.34994e-16,5.46796e-27,5.47472e-19,3.23696e-16,3.81232e-07,6.98507e-20,4.06718e-19,8.18422e+14,1.62947e-19,2.2651e-18,9.00034e-05,7.78331e-22,1.0178e-05,7.73689e-15,0.0996322,5.41044e-18,5.44958e-05,7.52627e-18,2.81883e-08,3.95551e-18,8.68395e-21,1.6051e-22,4.88285e-16,6.68109e-23,1.99001e-20,-0.000419142,0,2.16229,0,0,0,1,0,3.23747e-05,0,0.0652079,,100000,0,0.234472
0.0997643,1477.24,1.00392e-21,3.90653e-21,2.57674e-24,1.73246e-15,5.11299e-16,0.000112646,1.63262e-21,7.44237e-23,5.85588e-20,2.21213e-20,6.11093e-13,4.97975e-19,1.0026e-18,7.30005e-24,1.68685e-16,-3.40747e-24,3.41156e-25,1.15382e-31,0.10676,1.25321e-19,1.91671e-24,6.99667e-14,3.5447e-16,2.45189e-33,4.40422e-21,1.57998e-20,3.02197e-25,4.96542e-07,1.05408e-21,8.22024e-18,8.52994e-20,1.2802e-18,4.79604e-15,3.67202e-27,1.73753e-22,1.29658e-23,8.8215e-18,3.98626e-16,5.90192e-27,2.35149e-16,1.35238e-19,4.46053e-18,3.72908e-20,1.07931e-19,2.28535e-25,5.44116e-18,0.0422998,1.06772e-16,4.31317e-21,1.99898e-20,5.24086e-43,3.29061e-28,7.2036e-24,6.18671e-17,1.54342e-22,0.745354,3.29879e-20,1.97686e-20,6.07743e-16,5.31032e-22,6.06642e-18,-9.4479e-24,2.16084e-18,4.15528e-22,1.04209e-15,6.40836e-08,1.48751e-15,2.51449e-18,0.106725,7.26991e-19,9.91671e-18,7.36737e-18,3.01361e-21,7.68711e-19,4.80698e-27,2.00465e-16,5.58007e-19,2.20698e-17,4.02471e-16,1.38036e-16,4.78302e-27,5.55965e-19,3.30813e-16,3.76003e-07,6.81122e-20,4.14117e-19,8.15094e+14,1.65466e-19,2.30856e-18,8.81912e-05,7.84993e-22,9.74739e-06,7.91613e-15,0.0993289,5.41732e-18,5.43785e-05,7.61951e-18,2.62404e-08,4.01776e-18,8.36825e-21,1.58305e-22,5.01355e-16,6.32544e-23,1.98272e-20,-0.000410937,0,2.16623,0,0,0,1,0,3.22881e-05,0,0.0656594,,100000,0,0.235216
0.099973,1472.24,9.95825e-22,3.97824e-21,2.60909e-24,1.77537e-15,5.21815e-16,0.0001085,1.62492e-21,6.48449e-23,5.90892e-20,2.22415e-20,6.25045e-13,5.10206e-19,1.01352e-18,7.42722e-24,1.7129e-16,-2.81097e-24,3.47669e-25,1.13333e-31,0.106181,1.20111e-19,1.93722e-24,6.40269e-14,3.6154e-16,2.43014e-33,4.33802e-21,1.56536e-20,3.01623e-25,4.66616e-07,1.04564e-21,8.38061e-18,8.61981e-20,1.29691e-18,4.88345e-15,3.65898e-27,1.76249e-22,1.3158e-23,8.90063e-18,4.0867e-16,5.91999e-27,2.11494e-16,1.3448e-19,4.54638e-18,3.72811e-20,1.08157e-19,2.32234e-25,5.53019e-18,0.0420847,1.09038e-16,4.25886e-21,1.98074e-20,5.22684e-43,3.19416e-28,7.29974e-24,6.18138e-17,1.52937e-22,0.745463,3.27855e-20,1.96828e-20,6.17699e-16,5.4155e-22,6.20336e-18,-7.82135e-24,2.21255e-18,4.11142e-22,1.06348e-15,6.38929e-08,1.52262e-15,2.51755e-18,0.107397,7.25069e-19,9.94947e-18,7.49599e-18,3.06849e-21,7.78782e-19,4.7276e-27,2.03062e-16,5.57273e-19,2.24734e-17,4.07796e-16,1.41023e-16,3.9826e-27,5.64318e-19,3.37797e-16,3.70861e-07,6.64519e-20,4.21376e-19,8.11804e+14,1.67902e-19,2.35093e-18,8.64192e-05,7.91482e-22,9.32683e-06,8.09242e-15,0.0990289,5.4233e-18,5.42624e-05,7.70904e-18,2.43465e-08,4.07797e-18,8.0673e-21,1.561e-22,5.14293e-16,5.98991e-23,1.9741e-20,-0.000406557,0,2.17018,0,0,0,1,0,3.2203e-05,0,0.0661115,,100000,0,0.235953
0.100182,1467.31,9.87255e-22,4.04828e-21,2.63999e-24,1.81766e-15,5.3213e-16,0.000104434,1.61766e-21,5.58737e-23,5.95951e-20,2.23556e-20,6.38792e-13,5.22308e-19,1.02421e-18,7.55114e-24,1.7383e-16,-2.30996e-24,3.54048e-25,1.11318e-31,0.105606,1.15157e-19,1.95672e-24,5.82871e-14,3.68468e-16,2.40726e-33,4.2748e-21,1.55004e-20,3.00871e-25,4.37376e-07,1.0367e-21,8.53689e-18,8.70687e-20,1.31287e-18,4.96871e-15,3.64584e-27,1.78664e-22,1.33438e-23,8.97708e-18,4.18587e-16,5.93682e-27,1.88631e-16,1.33653e-19,4.63042e-18,3.72691e-20,1.08381e-19,2.35823e-25,5.61666e-18,0.0418716,1.11257e-16,4.20649e-21,1.96161e-20,5.19882e-43,3.10185e-28,7.39191e-24,6.17582e-17,1.51491e-22,0.745571,3.25946e-20,1.95864e-20,6.2742e-16,5.5186e-22,6.33823e-18,-6.45029e-24,2.26362e-18,4.06993e-22,1.08455e-15,6.37047e-08,1.5573e-15,2.51925e-18,0.108064,7.22775e-19,9.98088e-18,7.62084e-18,3.12208e-21,7.88409e-19,4.64681e-27,2.05585e-16,5.56249e-19,2.28673e-17,4.12962e-16,1.43961e-16,3.20226e-27,5.72543e-19,3.44657e-16,3.65807e-07,6.48685e-20,4.28506e-19,8.08562e+14,1.7026e-19,2.39229e-18,8.46874e-05,7.97822e-22,8.91618e-06,8.26593e-15,0.0987324,5.42858e-18,5.41477e-05,7.79516e-18,2.25058e-08,4.13631e-18,7.78076e-21,1.53889e-22,5.27103e-16,5.67374e-23,1.96441e-20,-0.000404941,0,2.17417,0,0,0,1,0,3.21185e-05,0,0.0665643,,100000,0,0.236683
0.10039,1462.43,9.84645e-22,4.11796e-21,2.67251e-24,1.85954e-15,5.42285e-16,0.000100449,1.61089e-21,4.74889e-23,6.00794e-20,2.24642e-20,6.52347e-13,5.3488e-19,1.03479e-18,7.67666e-24,1.76313e-16,-1.90609e-24,3.62626e-25,1.10551e-31,0.105036,1.10454e-19,1.98387e-24,5.27466e-14,3.75299e-16,2.40599e-33,4.21458e-21,1.54465e-20,3.04889e-25,4.08835e-07,1.03417e-21,8.68945e-18,8.79127e-20,1.32848e-18,5.05226e-15,3.63275e-27,1.81023e-22,1.36269e-23,9.0513e-18,4.28404e-16,5.96068e-27,1.66558e-16,1.34219e-19,4.71328e-18,3.72557e-20,1.08608e-19,2.39314e-25,5.70116e-18,0.0416606,1.13435e-16,4.15613e-21,1.95582e-20,5.1848e-43,3.01419e-28,7.49256e-24,6.17014e-17,1.57436e-22,0.745678,3.24158e-20,1.96892e-20,6.36963e-16,5.62022e-22,6.47416e-18,-5.35196e-24,2.31507e-18,4.03091e-22,1.10545e-15,6.35197e-08,1.59175e-15,2.53825e-18,0.108724,7.23579e-19,1.00113e-17,7.74711e-18,3.17611e-21,7.97883e-19,4.56552e-27,2.08043e-16,5.57474e-19,2.32564e-17,4.17977e-16,1.46904e-16,2.71915e-27,5.80952e-19,3.51417e-16,3.60848e-07,6.33619e-20,4.35605e-19,8.05382e+14,1.72551e-19,2.43301e-18,8.2997e-05,8.04089e-22,8.51563e-06,8.43778e-15,0.0984392,5.43329e-18,5.40342e-05,7.87818e-18,2.07185e-08,4.19315e-18,7.50847e-21,1.55623e-22,5.39835e-16,5.37644e-23,1.97467e-20,-0.000404776,0,2.1782,0,0,0,1,0,3.20341e-05,0,0.0670177,,100000,0,0.237405
0.100599,1457.63,1.05321e-21,4.19899e-21,2.73649e-24,1.90272e-15,5.52539e-16,9.65847e-05,1.60462e-21,3.98498e-23,6.0533e-20,2.25607e-20,6.65671e-13,5.54016e-19,1.04585e-18,7.8503e-24,1.7875e-16,-1.7425e-24,3.97492e-25,1.23718e-31,0.104473,1.06058e-19,2.10686e-24,4.7486e-14,3.82355e-16,2.65854e-33,4.15745e-21,1.657e-20,3.64668e-25,3.81332e-07,1.10817e-21,8.83807e-18,8.87036e-20,1.34686e-18,5.13643e-15,3.61906e-27,1.83466e-22,1.50744e-23,9.12325e-18,4.38288e-16,6.07396e-27,1.45611e-16,1.51181e-19,4.79944e-18,3.7233e-20,1.08838e-19,2.42715e-25,5.78696e-18,0.0414521,1.15581e-16,4.10756e-21,2.10801e-20,5.15678e-43,2.93697e-28,7.72565e-24,6.16286e-17,2.47904e-22,0.745784,3.2248e-20,2.21424e-20,6.46623e-16,5.72429e-22,6.64186e-18,-5.03424e-24,2.37668e-18,3.99536e-22,1.12752e-15,6.3343e-08,1.62772e-15,2.7653e-18,0.109376,7.62488e-19,1.00392e-17,7.92435e-18,3.24718e-21,8.09675e-19,4.48405e-27,2.10416e-16,5.86565e-19,2.36814e-17,4.22723e-16,1.50366e-16,2.69661e-27,5.9262e-19,3.58227e-16,3.56042e-07,6.19444e-20,4.43543e-19,8.02294e+14,1.74771e-19,2.47573e-18,8.13712e-05,8.10749e-22,8.12956e-06,8.61705e-15,0.0981504,5.43601e-18,5.39225e-05,7.95629e-18,1.90081e-08,4.25002e-18,7.25333e-21,2.02322e-22,5.52895e-16,5.10251e-23,2.22043e-20,-0.000405555,0,2.18216,0,0,0,1,0,3.19498e-05,0,0.0674718,,100000,0,0.23812
0.100807,1452.89,1.18909e-21,4.29061e-21,2.83009e-24,1.9472e-15,5.62866e-16,9.2822e-05,1.59842e-21,3.28079e-23,6.09492e-20,2.26423e-20,6.78761e-13,5.79533e-19,1.05727e-18,8.06895e-24,1.81129e-16,-1.71923e-24,4.57055e-25,1.49677e-31,0.103916,1.01886e-19,2.3877e-24,4.24608e-14,3.89614e-16,3.14776e-33,4.10182e-21,1.88038e-20,4.78038e-25,3.54723e-07,1.25456e-21,8.98252e-18,8.94341e-20,1.3678e-18,5.22088e-15,3.60398e-27,1.85972e-22,1.78463e-23,9.19186e-18,4.48244e-16,6.27053e-27,1.25621e-16,1.83831e-19,4.88855e-18,3.71941e-20,1.09051e-19,2.46011e-25,5.87354e-18,0.041246,1.17691e-16,4.0595e-21,2.40926e-20,5.14277e-43,2.86815e-28,8.08365e-24,6.15291e-17,4.18886e-22,0.745888,3.2083e-20,2.68518e-20,6.56352e-16,5.83035e-22,6.84031e-18,-5.1744e-24,2.44813e-18,3.96199e-22,1.15069e-15,6.31718e-08,1.66518e-15,3.19123e-18,0.110021,8.37288e-19,1.00631e-17,8.15042e-18,3.33429e-21,8.23624e-19,4.4003e-27,2.12689e-16,6.41904e-19,2.41393e-17,4.27172e-16,1.54325e-16,-6.29372e-28,6.07367e-19,3.65073e-16,3.51357e-07,6.05851e-20,4.52262e-19,7.99231e+14,1.76907e-19,2.52021e-18,7.97993e-05,8.17674e-22,7.7556e-06,8.80333e-15,0.0978651,5.43585e-18,5.3812e-05,8.02887e-18,1.73631e-08,4.30656e-18,7.01034e-21,2.91195e-22,5.66276e-16,4.84635e-23,2.69223e-20,-0.000409064,0,2.18599,0,0,0,1,0,3.18651e-05,0,0.0679258,,100000,0,0.238829
0.101015,1448.13,2.24246e-21,4.54986e-21,3.3419e-24,2.01853e-15,5.77151e-16,8.93637e-05,1.58987e-21,2.68536e-23,6.12266e-20,2.26243e-20,6.91756e-13,6.93561e-19,1.07725e-18,8.94331e-24,1.83706e-16,-2.86078e-24,8.51946e-25,3.48818e-31,0.103368,9.78597e-20,4.39795e-24,3.8081e-14,4.01698e-16,6.84813e-33,4.03661e-21,3.61527e-20,1.32031e-24,3.31043e-07,2.38751e-21,9.12979e-18,8.9787e-20,1.43364e-18,5.34047e-15,3.57559e-27,1.90486e-22,3.72574e-23,9.25822e-18,4.61071e-16,7.61373e-27,1.08436e-16,4.29995e-19,5.044e-18,3.7009e-20,1.09192e-19,2.49512e-25,6.00781e-18,0.041042,1.20012e-16,3.99969e-21,4.73894e-20,5.12875e-43,2.86683e-28,1.0179e-23,6.1168e-17,1.6807e-21,0.745992,3.18524e-20,6.22891e-20,6.70521e-16,5.99345e-22,7.48662e-18,-9.50082e-24,2.66255e-18,3.9339e-22,1.19367e-15,6.30519e-08,1.72954e-15,6.33001e-18,0.110657,1.40252e-18,1.00601e-17,9.09093e-18,3.65711e-21,8.72872e-19,4.30603e-27,2.14727e-16,1.05616e-18,2.51841e-17,4.30009e-16,1.65741e-16,-2.76583e-27,6.65877e-19,3.74254e-16,3.47164e-07,5.91721e-20,4.73521e-19,7.96147e+14,1.79019e-19,2.60312e-18,7.8433e-05,8.30847e-22,7.41505e-06,9.12562e-15,0.0975793,5.41176e-18,5.37004e-05,8.07653e-18,1.59114e-08,4.38578e-18,6.77034e-21,9.50864e-22,5.85922e-16,4.61144e-23,6.24267e-20,-0.000416392,0,2.18971,0,0,0,1,0,3.17795e-05,0,0.0683805,,100000,0,0.239569
0.101223,1443.31,4.91265e-21,5.10623e-21,4.58792e-24,2.13853e-15,5.9859e-16,8.6393e-05,1.5769e-21,2.24323e-23,6.12748e-20,2.2435e-20,7.04745e-13,9.65023e-19,1.11253e-18,1.09741e-23,1.86681e-16,-5.6924e-24,1.83463e-24,8.49942e-31,0.102832,9.39352e-20,9.39169e-24,3.47113e-14,4.2244e-16,1.61735e-32,3.95275e-21,8.01067e-20,3.4529e-24,3.12106e-07,5.25907e-21,9.28515e-18,8.94912e-20,1.57908e-18,5.52365e-15,3.524e-27,1.98582e-22,8.57708e-23,9.32254e-18,4.79153e-16,1.09695e-26,9.5685e-17,1.05367e-18,5.31812e-18,3.65691e-20,1.09203e-19,2.53456e-25,6.22782e-18,0.0408404,1.22743e-16,3.91806e-21,1.06393e-19,5.11474e-43,2.98077e-28,1.53259e-23,6.03486e-17,4.86615e-21,0.746094,3.14991e-20,1.5212e-19,6.92723e-16,6.25828e-22,8.93041e-18,-1.99575e-23,3.13147e-18,3.91357e-22,1.27212e-15,6.30218e-08,1.84242e-15,1.42643e-17,0.111281,2.83088e-18,1.00108e-17,1.12984e-17,4.39654e-21,9.84582e-19,4.19533e-27,2.16403e-16,2.10207e-18,2.72731e-17,4.30101e-16,1.90407e-16,-2.22499e-27,8.01759e-19,3.87667e-16,3.43788e-07,5.76184e-20,5.17061e-19,7.93016e+14,1.81134e-19,2.75446e-18,7.74052e-05,8.55119e-22,7.12725e-06,9.69161e-15,0.0972903,5.34608e-18,5.3586e-05,8.08242e-18,1.47671e-08,4.50627e-18,6.52691e-21,2.61201e-21,6.16831e-16,4.40194e-23,1.52428e-19,-0.000426726,0,2.19331,0,0,0,1,0,3.16919e-05,0,0.0688358,,100000,0,0.240368
0.101431,1438.36,1.01196e-20,6.13046e-21,6.98052e-24,2.33667e-15,6.314e-16,8.41614e-05,1.55672e-21,2.01521e-23,6.09702e-20,2.19789e-20,7.17846e-13,1.48584e-18,1.17192e-18,1.48185e-23,1.90314e-16,-1.06139e-23,3.73441e-24,1.81962e-30,0.102311,9.00665e-20,1.89828e-23,3.28482e-14,4.56916e-16,3.42693e-32,3.83837e-21,1.65753e-19,7.61975e-24,3.00385e-07,1.08586e-20,9.45527e-18,8.81831e-20,1.84963e-18,5.80777e-15,3.43606e-27,2.12314e-22,1.79657e-22,9.38461e-18,5.05707e-16,1.74692e-26,8.95835e-17,2.27174e-18,5.78002e-18,3.5729e-20,1.09007e-19,2.58146e-25,6.58325e-18,0.0406416,1.26151e-16,3.80136e-21,2.21356e-19,5.08671e-43,3.27182e-28,2.52419e-23,5.88086e-17,1.10723e-20,0.746195,3.0947e-20,3.27702e-19,7.27698e-16,6.68327e-22,1.16377e-17,-3.80733e-23,4.00359e-18,3.9041e-22,1.40688e-15,6.31327e-08,2.03298e-15,2.97472e-17,0.111889,5.61147e-18,9.88872e-18,1.55041e-17,5.7907e-21,1.19442e-18,4.06122e-27,2.17536e-16,4.13758e-18,3.10096e-17,4.25925e-16,2.36008e-16,9.93705e-28,1.05937e-18,4.07831e-16,3.41669e-07,5.58113e-20,5.95767e-19,7.89805e+14,1.83271e-19,3.0136e-18,7.68957e-05,8.96817e-22,6.91865e-06,1.06446e-14,0.0969948,5.21528e-18,5.34665e-05,8.02363e-18,1.40856e-08,4.69218e-18,6.27219e-21,5.83739e-21,6.65691e-16,4.224e-23,3.28343e-19,-0.000437453,0,2.1967,0,0,0,1,0,3.16022e-05,0,0.0692918,,100000,0,0.241265
0.101638,1433.38,1.66272e-20,7.39769e-21,9.934e-24,2.58151e-15,6.70128e-16,8.24072e-05,1.53219e-21,1.91494e-23,6.04378e-20,2.13719e-20,7.30943e-13,2.14537e-18,1.24348e-18,1.95813e-23,1.94234e-16,-1.45219e-23,6.08065e-24,3.00551e-30,0.101806,8.63183e-20,3.07772e-23,3.19142e-14,4.98714e-16,5.66083e-32,3.70816e-21,2.72544e-19,1.28759e-23,2.93198e-07,1.78573e-20,9.63031e-18,8.62862e-20,2.18338e-18,6.14263e-15,3.32837e-27,2.28763e-22,2.9623e-22,9.44068e-18,5.37315e-16,2.55118e-26,8.75431e-17,3.80446e-18,6.34033e-18,3.46659e-20,1.08641e-19,2.63129e-25,7.00463e-18,0.0404464,1.29923e-16,3.6663e-21,3.64721e-19,5.05869e-43,3.64566e-28,3.75117e-23,5.68688e-17,1.88403e-20,0.746295,3.02821e-20,5.49168e-19,7.69295e-16,7.18675e-22,1.50449e-17,-5.27266e-23,5.09914e-18,3.89892e-22,1.57269e-15,6.33199e-08,2.26946e-15,4.92148e-17,0.112481,9.07581e-18,9.72355e-18,2.07748e-17,7.52224e-21,1.45398e-18,3.92156e-27,2.18276e-16,6.67339e-18,3.56056e-17,4.19227e-16,2.92895e-16,3.59813e-28,1.38054e-18,4.31596e-16,3.40307e-07,5.38896e-20,6.93089e-19,7.86592e+14,1.85256e-19,3.32713e-18,7.67003e-05,9.46938e-22,6.76082e-06,1.18097e-14,0.0966979,5.04832e-18,5.3345e-05,7.92515e-18,1.3693e-08,4.90924e-18,6.01645e-21,9.83272e-21,7.24727e-16,4.06755e-23,5.50228e-19,-0.000441434,0,2.19993,0,0,0,1,0,3.1511e-05,0,0.0697478,,100000,0,0.242214
0.101846,1428.46,2.29266e-20,8.62958e-21,1.2767e-23,2.82656e-15,7.07993e-16,8.07058e-05,1.50776e-21,1.82503e-23,5.98873e-20,2.07733e-20,7.43958e-13,2.79531e-18,1.31286e-18,2.41844e-23,1.98043e-16,-1.67018e-23,8.32817e-24,4.12982e-30,0.101305,8.27087e-20,4.20248e-23,3.10489e-14,5.39653e-16,7.79823e-32,3.58108e-21,3.75686e-19,1.80107e-23,2.86375e-07,2.46328e-20,9.80114e-18,8.44025e-20,2.50585e-18,6.46802e-15,3.22284e-27,2.44574e-22,4.08435e-22,9.49218e-18,5.68933e-16,3.32269e-26,8.57488e-17,5.29815e-18,6.88719e-18,3.36201e-20,1.08236e-19,2.67953e-25,7.4112e-18,0.0402531,1.3365e-16,3.53438e-21,5.03211e-19,5.04467e-43,3.99807e-28,4.93013e-23,5.49613e-17,2.63729e-20,0.746394,2.96266e-20,7.65495e-19,8.09899e-16,7.67329e-22,1.84004e-17,-6.11816e-23,6.17824e-18,3.89222e-22,1.73606e-15,6.35007e-08,2.50564e-15,6.81751e-17,0.113068,1.24197e-17,9.55887e-18,2.59207e-17,9.20153e-21,1.70485e-18,3.79086e-27,2.18944e-16,9.12097e-18,4.00804e-17,4.1254e-16,3.48612e-16,-1.43169e-30,1.69278e-18,4.54932e-16,3.38976e-07,5.20213e-20,7.88094e-19,7.83456e+14,1.87073e-19,3.63087e-18,7.65185e-05,9.95135e-22,6.60855e-06,1.29566e-14,0.0964042,4.88418e-18,5.32247e-05,7.82531e-18,1.33238e-08,5.11842e-18,5.7694e-21,1.36684e-20,7.8325e-16,3.91735e-23,7.66961e-19,-0.000441101,0,2.20322,0,0,0,1,0,3.14193e-05,0,0.0702045,,100000,0,0.243156
